,process_number,decision_type,document_href,judgement_date,decision_text,judging_body,judge,district,justice_secret,publication_date
258,0009762-36.2021.8.16.0017,(Decisão monocrática),https://portal.tjpr.jus.br/jurisprudencia/publico/visualizacao.do?tjpr.url.crypto=8a6c53f8698c7ff76db3047d195cb6a50e1bad728475d917206904084c03d1a7e341e6d089e3dce5f94a697fefb84d63d82ea4c16cd92563a59053448403ed70ec54ac705a3b031eb0c8c3cf6544d248,20230109,"TRIBUNAL DE JUSTIÇA DO ESTADO DO PARANÁ
8ª CÂMARA CÍVEL",8ª Câmara Cível,Sergio Roberto Nobrega Rolanski,Maringá,False,20230109
259,0008648-46.2019.8.16.0045,(Decisão monocrática),https://portal.tjpr.jus.br/jurisprudencia/publico/visualizacao.do?tjpr.url.crypto=8a6c53f8698c7ff76db3047d195cb6a50e1bad728475d917206904084c03d1a7e341e6d089e3dce5f94a697fefb84d63d82ea4c16cd92563a5dae4a8439d2067a50b6147d9c2b063b0c8c3cf6544d248,20230109,"APELAÇÃO CÍVEL. DECISÃO MONOCRÁTICA. ARTIGO ART. 932, INCISO IV, ALÍNEA “A”, DO CÓDIGO DE PROCESSO CIVIL. DPVAT. ACIDENTE. PROPRIETÁRIO VÍTIMA. PRÊMIO. ATRASO. QUITAÇÃO POSTERIOR. SÚMULA 257/STJ. INCIDÊNCIA. HONORÁRIOS RECURSAIS CABÍVEIS. RECURSO CONHECIDO E DESPROVIDO.",8ª Câmara Cível,Sergio Roberto Nobrega Rolanski,Arapongas,False,20230109
260,0000156-61.2019.8.16.0014,(Decisão monocrática),https://portal.tjpr.jus.br/jurisprudencia/publico/visualizacao.do?tjpr.url.crypto=8a6c53f8698c7ff76db3047d195cb6a50e1bad728475d917206904084c03d1a7e341e6d089e3dce5f94a697fefb84d63d82ea4c16cd92563e8f26de1eaadfdca5bce1bf63ddea135b0c8c3cf6544d248,20230109,"Relator: Desembargador Sérgio Roberto Nóbrega Rolanski APELAÇÃO CÍVEL. DECISÃO MONOCRÁTICA. AÇÃO DE INDENIZAÇÃO POR DANOS MORAIS POR PUBLICIDADE ENGANOSA. JUSTIÇA GRATUITA, REITERAÇÃO. NÃO CONHECIMENTO. APELO, NO MAIS, QUE NÃO IMPUGNA SUFICIENTEMENTE A SENTENÇA. OFENSA AO PRINCÍPIO DA DIALETICIDADE. RECURSO NÃO CONHECIDO.",8ª Câmara Cível,Sergio Roberto Nobrega Rolanski,Londrina,False,20230109
261,0004779-05.2015.8.16.01463,(Decisão monocrática),https://portal.tjpr.jus.br/jurisprudencia/publico/visualizacao.do?tjpr.url.crypto=8a6c53f8698c7ff76db3047d195cb6a50e1bad728475d917206904084c03d1a7e341e6d089e3dce5f94a697fefb84d63d82ea4c16cd92563bdc4f59c6c3b8ba6afe8b279ff3d9d8fb0c8c3cf6544d248,20230109,"PODER JUDICIÁRIO DO ESTADO DO PARANÁ
ÓRGÃO ESPECIAL - PROJUDI
Sala Des. Clotário Portugal - Palácio da Justiça - Anexo, 12º Andar, s/n - Curitiba/PR - E-mail: oe-contencioso@tjpr.jus.br
Autos nº. 0004779-05.2015.8.16.0146/3",Órgão Especial,Luiz Osorio Moraes Panza,Rio Negro,False,20230109
262,0080387-12.2018.8.16.00142,(Decisão monocrática),https://portal.tjpr.jus.br/jurisprudencia/publico/visualizacao.do?tjpr.url.crypto=8a6c53f8698c7ff76db3047d195cb6a50e1bad728475d917206904084c03d1a7e341e6d089e3dce5f94a697fefb84d63d82ea4c16cd92563e1f4b6543d3ad3491d8c17947faf61b9b0c8c3cf6544d248,20230109,"PODER JUDICIÁRIO DO ESTADO DO PARANÁ
ÓRGÃO ESPECIAL - PROJUDI
Sala Des. Clotário Portugal - Palácio da Justiça - Anexo, 12º Andar, s/n - Curitiba/PR - E-mail: oe-contencioso@tjpr.
jus.br
Autos nº. 0080387-12.2018.8.16.0014/2",Órgão Especial,Luiz Osorio Moraes Panza,Londrina,False,20230109
263,0037968-77.2022.8.16.0000,(Decisão monocrática),https://portal.tjpr.jus.br/jurisprudencia/publico/visualizacao.do?tjpr.url.crypto=8a6c53f8698c7ff76db3047d195cb6a50e1bad728475d917206904084c03d1a7e341e6d089e3dce5f94a697fefb84d63d82ea4c16cd92563a946ea9b13efd565c24ca277cc503138b0c8c3cf6544d248,20230109,"TRIBUNAL DE JUSTIÇA DO ESTADO DO PARANÁ
5ª CÂMARA CÍVEL",5ª Câmara Cível,Antonio Franco Ferreira da Costa Neto,Santa Mariana,False,20230109
264,0024289-58.2015.8.16.0031,(Decisão monocrática),https://portal.tjpr.jus.br/jurisprudencia/publico/visualizacao.do?tjpr.url.crypto=8a6c53f8698c7ff76db3047d195cb6a50e1bad728475d917206904084c03d1a7e341e6d089e3dce5f94a697fefb84d63d82ea4c16cd92563e9e9ce64badba859a30e793f58e62586b0c8c3cf6544d248,20230109,"AVENIDA AUSTRIA, 0 COLONIA CACHOEIRA - GUARAPUAVA/PR APELAÇÃO CÍVEL – EXECUÇÃO FISCAL – EXTINÇÃO DO PROCESSO ANTE O FALECIMENTO DO SUJEITO PASSIVO ANTERIORMENTE AO LANÇAMENTO TRIBUTÁRIO. 1. Recurso inadmissível – Valor da execução fiscal que não excede a 50 (cinquenta) ORTN’s (art. 34 da Lei nº 6830/80) – Precedentes do STJ e desta Corte. 2. Decisão monocrática, com base no art. 932, III, do CPC. RECURSO NÃO CONHECIDO.",3ª Câmara Cível,Octavio Campos Fischer,Guarapuava,False,20230109
265,0055229-55.2022.8.16.00001,(Decisão monocrática),https://portal.tjpr.jus.br/jurisprudencia/publico/visualizacao.do?tjpr.url.crypto=8a6c53f8698c7ff76db3047d195cb6a50e1bad728475d917206904084c03d1a7e341e6d089e3dce5f94a697fefb84d63d82ea4c16cd925635b6955301f6f2125b0916c69d42af49cb0c8c3cf6544d248,20230109,"Rua Amador Bueno 474, 474 BI C, 1ª - Santo Amaro - SÃO PAULO/SP - CEP: 04.752-901 AGRAVO INTERNO INTERPOSTO CONTRA DECISÃO MONOCRÁTICA QUE INDEFERIU O EFEITO ATIVO PRETENDIDO EM SEDE DE AGRAVO DE INSTRUMENTO. 1. Desistência da ação formulada em primeiro grau de jurisdição, após a interposição do presente recurso – Perda superveniente do objeto do presente recurso – Ausência de interesse recursal – Recurso prejudicado. 2. Decisão monocrática, com base no art. 932, III, do CPC/15. RECURSO PREJUDICADO.",3ª Câmara Cível,Octavio Campos Fischer,Foz do Iguaçu,False,20230109
266,0006708-78.2021.8.16.0044,(Decisão monocrática),https://portal.tjpr.jus.br/jurisprudencia/publico/visualizacao.do?tjpr.url.crypto=8a6c53f8698c7ff76db3047d195cb6a50e1bad728475d917206904084c03d1a7e341e6d089e3dce5f94a697fefb84d63d82ea4c16cd92563b276456866ca7cbb1d8c17947faf61b9b0c8c3cf6544d248,20230109,"TRIBUNAL DE JUSTIÇA DO ESTADO DO PARANÁ
14ª CÂMARA CÍVEL
Autos nº. 0006708-78.2021.8.16.0044
Recurso: 0006708-78.2021.8.16.0044
Classe Processual: Apelação Cível
Assunto Principal: Liminar
Apelante(s): BRASIL FIGHTS INDÚSTRIA E COMÉRCIO DE CONFECÇÕES LTDA
(CPF/CNPJ: 18.409.069/0001-39)",14ª Câmara Cível,Josely Dittrich Ribas,Apucarana,False,20230109
267,0003320-17.2022.8.16.0018,(Decisão monocrática),https://portal.tjpr.jus.br/jurisprudencia/publico/visualizacao.do?tjpr.url.crypto=8a6c53f8698c7ff76db3047d195cb6a50e1bad728475d917206904084c03d1a7e341e6d089e3dce5f94a697fefb84d63832bb29dae7269189699a66008b50c42a30e793f58e62586fa909f8bf88bec55,20230109,RECURSO INOMINADO. DECISÃO MONOCRÁTICA. SOCIEDADE ECONOMIA MISTA. COPEL. RESPONSABILIDADE CIVIL. AÇÃO DE INDENIZAÇÃO POR DANOS MORAIS. LEGITIMIDADE ATIVA. INTERRUPÇÃO DO FORNECIMENTO DE ENERGIA ELÉTRICA POR OITO DIAS. TEORIA DA RESPONSABILIDADE CIVIL OBJETIVA. APLICABILIDADE. FALHA NA PRESTAÇÃO DE SERVIÇO RECONHECIDA AO NÃO OBSERVAR PRAZO PARA RELIGAÇÃO. INTELIGÊNCIA DO ARTIGO 176 DA RESOLUÇÃO NORMATIVA N.º 414/10 DA ANEEL. DANO MORAL CONFIGURADO. DEVER DE INDENIZAR. SENTENÇA REFORMADA. RECURSO CONHECIDO E PROVIDO.,4ª Turma Recursal,Pamela Dalle Grave Flores Paganini,Maringá,False,20230109
268,0001775-09.2022.8.16.0018,(Decisão monocrática),https://portal.tjpr.jus.br/jurisprudencia/publico/visualizacao.do?tjpr.url.crypto=8a6c53f8698c7ff76db3047d195cb6a50e1bad728475d917206904084c03d1a7e341e6d089e3dce5f94a697fefb84d63832bb29dae72691898c8b887fc6ad9e9ec54ac705a3b031efa909f8bf88bec55,20230109,RECURSO INOMINADO. SOCIEDADE ECONOMIA MISTA. COPEL. RESPONSABILIDADE CIVIL. AÇÃO DE INDENIZAÇÃO POR DANOS MORAIS. SENTENÇA DE EXTINÇÃO SEM RESOLUÇÃO DO MÉRITO ANTE A ILEGITIMIDADE DA PARTE AUTORA. INSURGÊNCIA RECURSAL PARTE AUTORA. LEGITIMIDADE ATIVA RECONHECIDA. CONSUMIDORA POR EQUIPARAÇÃO. MÉRITO. INTERRUPÇÃO DO FORNECIMENTO DE ENERGIA ELÉTRICA POR DOZE DIAS. TEORIA DA RESPONSABILIDADE CIVIL OBJETIVA. APLICABILIDADE. FALHA NA PRESTAÇÃO DE SERVIÇO RECONHECIDA AO NÃO OBSERVAR PRAZO PARA RELIGAÇÃO. INTELIGÊNCIA DO ARTIGO 176 DA RESOLUÇÃO NORMATIVA N.º 414/10 DA ANEEL. DANO MORAL CONFIGURADO. DEVER DE INDENIZAR. SENTENÇA REFORMADA. RECURSO CONHECIDO E PROVIDO.,4ª Turma Recursal,Pamela Dalle Grave Flores Paganini,Maringá,False,20230109
269,0020006-21.2021.8.16.0018,(Decisão monocrática),https://portal.tjpr.jus.br/jurisprudencia/publico/visualizacao.do?tjpr.url.crypto=8a6c53f8698c7ff76db3047d195cb6a50e1bad728475d917206904084c03d1a7e341e6d089e3dce5f94a697fefb84d63832bb29dae726918502a0a2afb9e3454c24ca277cc503138fa909f8bf88bec55,20230109,RECURSO INOMINADO. DECISÃO MONOCRÁTICA. SOCIEDADE ECONOMIA MISTA. COPEL. RESPONSABILIDADE CIVIL. AÇÃO DE INDENIZAÇÃO POR DANOS MORAIS. LEGITIMIDADE ATIVA. INTERRUPÇÃO DO FORNECIMENTO DE ENERGIA ELÉTRICA POR SETE DIAS. TEORIA DA RESPONSABILIDADE CIVIL OBJETIVA. APLICABILIDADE. FALHA NA PRESTAÇÃO DE SERVIÇO RECONHECIDA AO NÃO OBSERVAR PRAZO PARA RELIGAÇÃO. INTELIGÊNCIA DO ARTIGO 176 DA RESOLUÇÃO NORMATIVA N.º 414/10 DA ANEEL. DANO MORAL CONFIGURADO. DEVER DE INDENIZAR. SENTENÇA REFORMADA. RECURSO CONHECIDO E PROVIDO.,4ª Turma Recursal,Pamela Dalle Grave Flores Paganini,Maringá,False,20230109
270,0058343-02.2022.8.16.0000,(Decisão monocrática),https://portal.tjpr.jus.br/jurisprudencia/publico/visualizacao.do?tjpr.url.crypto=8a6c53f8698c7ff76db3047d195cb6a50e1bad728475d917206904084c03d1a7e341e6d089e3dce5f94a697fefb84d63d82ea4c16cd925631af98b7d29e79a1aafe8b279ff3d9d8fb0c8c3cf6544d248,20230108,CEP: 82.025-100 AGRAVO DE INSTRUMENTO. DECISÃO MONOCRÁTICA. – ACORDO HOMOLOGADO EM PRIMEIRA INSTÂNCIA. PERDA DO INTERESSE RECURSAL. RECURSO NÃO CONHECIDO.,9ª Câmara Cível,Rafael Vieira de Vasconcellos Pedroso,Curitiba,False,20230108
271,0000004-16.2023.8.16.0000,(Decisão monocrática),https://portal.tjpr.jus.br/jurisprudencia/publico/visualizacao.do?tjpr.url.crypto=8a6c53f8698c7ff76db3047d195cb6a50e1bad728475d917206904084c03d1a7e341e6d089e3dce5f94a697fefb84d63d82ea4c16cd92563a4836a87369463e3c24ca277cc503138b0c8c3cf6544d248,20230106,"TRIBUNAL DE JUSTIÇA DO ESTADO DO PARANÁ
2ª CÂMARA CRIMINAL",2ª Câmara Criminal,Carvilio da Silveira Filho,Ponta Grossa,False,20230106
272,0077689-36.2022.8.16.00001,(Decisão monocrática),https://portal.tjpr.jus.br/jurisprudencia/publico/visualizacao.do?tjpr.url.crypto=8a6c53f8698c7ff76db3047d195cb6a50e1bad728475d917206904084c03d1a7e341e6d089e3dce5f94a697fefb84d63d82ea4c16cd92563a9c6b675f26b2fa45bce1bf63ddea135b0c8c3cf6544d248,20230106,"HERNANDES DENZ [1] EMBARGOS DE DECLARAÇÃO CÍVEL. INSURGÊNCIA EM FACE DA DECISÃO QUE CONHECEU O AGRAVO DE INSTRUMENTO INTERPOSTO PELO ORA EMBARGANTE, PORÉM NEGOU O EFEITO SUSPENSIVO. ALEGADA OMISSÃO. INOCORRÊNCIA. AUSÊNCIA DOS VÍCIOS ELENCADOS NO ART. 1.022, DO CPC. EMBARGOS CONHECIDOS E REJEITADOS.",6ª Câmara Cível,Guilherme Frederico Hernandes Denz,Curitiba,False,20230106
273,0000155-79.2023.8.16.0000,(Decisão monocrática),https://portal.tjpr.jus.br/jurisprudencia/publico/visualizacao.do?tjpr.url.crypto=8a6c53f8698c7ff76db3047d195cb6a50e1bad728475d917206904084c03d1a7e341e6d089e3dce5f94a697fefb84d63d82ea4c16cd925630f39fbb21335eae65bce1bf63ddea135b0c8c3cf6544d248,20230106,"1. Trata-se de habeas corpus com pedido liminar impetrado pelo advogado Eduardo Gomes Fernandes Junior em favor de GILSON GONÇALVES PEREIRA, definitivamente condenado pela prática do delito de tráfico drogas (Lei nº 11.343/06, art. 33) e que cumpre pena total de 07 (sete) anos de reclusão, já tendo cumprido aproximadamente 58% (cinquenta e oito por cento) da pena aplicada, indicando como autoridade coatora o juízo da Vara de Execução em Meio Fechado e Semiaberto do Foro Central da Comarca da Região Metropolitana de Curitiba, que, nos autos de execução penal nº 0001702-04.2017.8.16.011, homologou faltas graves consistentes em finalização da bateria e saída da área de inclusão, revogou a monitoração eletrônica do paciente e determinou sua regressão ao regime fechado, expedindo o competente mandado de prisão (mov. 163.1-SEEU).",4ª Câmara Criminal,Mario Nini Azzolini,Morretes,False,20230106
274,0016632-31.2016.8.16.00311,(Decisão monocrática),https://portal.tjpr.jus.br/jurisprudencia/publico/visualizacao.do?tjpr.url.crypto=8a6c53f8698c7ff76db3047d195cb6a50e1bad728475d917206904084c03d1a7e341e6d089e3dce5f94a697fefb84d63d82ea4c16cd9256369b93af27d0f7801a50b6147d9c2b063b0c8c3cf6544d248,20230106,DECISÃO MONOCRÁTICA. EMBARGOS DE DECLARAÇÃO NA APELAÇÃO CÍVEL. AÇÃO MONITÓRIA. EMBARGOS MONITÓRIOS. SENTENÇA. EMBARGOS REJEITADOS E PEDIDO INICIAL DA AÇÃO MONITÓRIA JULGADO PROCEDENTE. INSURGÊNCIA DE AMBAS AS PARTES. ANÁLISE DO RECURSO DOS RÉUS. PLEITO DE GRATUIDADE DA JUSTIÇA. DECISÃO DO RELATOR. INDEFERIMENTO. COMPROVAÇÃO DA ALEGADA HIPOSSUFICIÊNCIA FINANCEIRA OPORTUNIZADA E NÃO ATENDIDA. EMBARGOS DE DECLARAÇÃO DOS RÉUS. CONTRADIÇÃO. NÃO OCORRÊNCIA. MERO INCONFORMISMO DA PARTE COM O PROPÓSITO DE REDISCUSSÃO DA MATÉRIA. IMPOSSIBILIDADE PELA VIA ELEITA. EMBARGOS DE DECLARAÇÃO CONHECIDOS E REJEITADOS.,14ª Câmara Cível,João Antônio De Marchi,Ivaiporã,False,20230106
275,0047014-90.2022.8.16.0000,(Decisão monocrática),https://portal.tjpr.jus.br/jurisprudencia/publico/visualizacao.do?tjpr.url.crypto=8a6c53f8698c7ff76db3047d195cb6a50e1bad728475d917206904084c03d1a7e341e6d089e3dce5f94a697fefb84d63d82ea4c16cd92563a1148ee437f5a5d4b0916c69d42af49cb0c8c3cf6544d248,20230106,"DES. ANTONIO RENATO STRAPASSON) DECISÃO MONOCRÁTICA. AGRAVO DE INSTRUMENTO. EMBARGOS À EXECUÇÃO FISCAL. PROLAÇÃO DE SENTENÇA. PERDA SUPERVENIENTE DO OBJETO RECURSAL. RECURSO PREJUDICADO. NÃO CONHECIMENTO. CPC, ART. 932, III.",2ª Câmara Cível,Rodrigo Fernandes Lima Dalledone,Umuarama,False,20230106
276,0000187-84.2023.8.16.0000,(Decisão monocrática),https://portal.tjpr.jus.br/jurisprudencia/publico/visualizacao.do?tjpr.url.crypto=8a6c53f8698c7ff76db3047d195cb6a50e1bad728475d917206904084c03d1a7e341e6d089e3dce5f94a697fefb84d63d82ea4c16cd92563a5a9c56c84151f6ca50b6147d9c2b063b0c8c3cf6544d248,20230105,"TRIBUNAL DE JUSTIÇA DO ESTADO DO PARANÁ
PLANTÃO JUDICIÁRIO - 2º GRAU",1ª Câmara Criminal,Marcos Vinicius da Rocha Loures Demchuk,Antonina,False,20230105
277,0000079-55.2023.8.16.0000,(Decisão monocrática),https://portal.tjpr.jus.br/jurisprudencia/publico/visualizacao.do?tjpr.url.crypto=8a6c53f8698c7ff76db3047d195cb6a50e1bad728475d917206904084c03d1a7e341e6d089e3dce5f94a697fefb84d63d82ea4c16cd92563b9a64c4110ee02b0a50b6147d9c2b063b0c8c3cf6544d248,20230105,"NOGUEIRA. I. Agravo de instrumento interposto por CIRO DIAS, em face da decisão de mov. 6.1 dos autos de Pedido de Reconsideração autuado sob nº 0007139-06.2022.8.16.0165, em trâmite perante a Vara da Unidade Regionalizada de Plantão Judiciário da Comarca de Telemaco Borba/Pr., na qual o Juiz de Direito Substituto Carlos Eduardo de Oliveira Mendes não conheceu do pedido de reconsideração do requerente, nos seguintes termos:",5ª Câmara Cível,Ramon de Medeiros Nogueira,Telêmaco Borba,False,20230105
278,0000137-58.2023.8.16.0000,(Decisão monocrática),https://portal.tjpr.jus.br/jurisprudencia/publico/visualizacao.do?tjpr.url.crypto=8a6c53f8698c7ff76db3047d195cb6a50e1bad728475d917206904084c03d1a7e341e6d089e3dce5f94a697fefb84d63d82ea4c16cd92563687770dc5fd53a12afe8b279ff3d9d8fb0c8c3cf6544d248,20230104,"TRIBUNAL DE JUSTIÇA DO ESTADO DO PARANÁ
PLANTÃO JUDICIÁRIO - 2º GRAU",1ª Câmara Criminal,Marcos Vinicius da Rocha Loures Demchuk,Jacarezinho,False,20230104
279,0056287-93.2022.8.16.0000,(Decisão monocrática),https://portal.tjpr.jus.br/jurisprudencia/publico/visualizacao.do?tjpr.url.crypto=8a6c53f8698c7ff76db3047d195cb6a50e1bad728475d917206904084c03d1a7e341e6d089e3dce5f94a697fefb84d63d82ea4c16cd92563732817c509d3854c154d402a845489d1b0c8c3cf6544d248,20230104,"PODER JUDICIÁRIO
Estado do Paraná TRIBUNAL DE JUSTIÇA
MEDIDA CAUTELAR INOMINADA Nº 0056287-93.2022.8.16.0000
Vara Criminal da Comarca de Guaíra (autos 0002131-91.2022.8.16.0086)
REQUERENTE : Ministério Público do Estado do Paraná
REQUERIDO : Luiz Fernando Venâncio dos Reis
RELATOR : Juiz Osvaldo Canela Junior
EMENTA",1ª Câmara Criminal,Osvaldo Canela Junior,Guaíra,False,20230104
280,0078528-61.2022.8.16.0000,(Decisão monocrática),https://portal.tjpr.jus.br/jurisprudencia/publico/visualizacao.do?tjpr.url.crypto=8a6c53f8698c7ff76db3047d195cb6a50e1bad728475d917206904084c03d1a7e341e6d089e3dce5f94a697fefb84d63d82ea4c16cd92563ac0edaa6a132dd29b0916c69d42af49cb0c8c3cf6544d248,20230104,"TRIBUNAL DE JUSTIÇA DO ESTADO DO PARANÁ
1ª CÂMARA CRIMINAL",1ª Câmara Criminal,Sergio Luiz Patitucci,Apucarana,False,20230104
281,0003433-88.2022.8.16.9000,(Decisão monocrática),https://portal.tjpr.jus.br/jurisprudencia/publico/visualizacao.do?tjpr.url.crypto=8a6c53f8698c7ff76db3047d195cb6a50e1bad728475d917206904084c03d1a7e341e6d089e3dce5f94a697fefb84d63832bb29dae726918e91a85d536cc0f66ec54ac705a3b031efa909f8bf88bec55,20230104,"TRIBUNAL DE JUSTIÇA DO ESTADO DO PARANÁ 2ª TURMA RECURSAL DOS JUIZADOS ESPECIAIS Autos nº. 0003433-88.2022.8.16.9000 Recurso: 0003433-88.2022.8.16.9000 Classe Processual: Agravo de Instrumento Assunto Principal: Tutela Provisória de Urgência Agravante(s): Antonio Ribas Redilimes Agravado(s): TIM S/A Vistos. 1. Trata-se de agravo de instrumento em face de decisão de movimento 20.1, dos autos originários (0003297-72.2022.8.16.0050 – de ação indenizatória c/c obrigação de fazer), interposto pela parte autora, para requerer que a parte requerida se abstenha de realizar cobranças que reputa indevidas, conforme narrativa exposta na petição inicial daqueles autos. 2. O pedido de tutela de urgência formulado pela agravante foi indeferido através de decisão interlocutória. Contudo, a Lei 9.099/95 não prevê hipótese recursal contra decisões interlocutórias em sede de Juizados Especiais Cíveis e, portanto, verifica-se de plano que há impeditivo legal para o conhecimento do recurso interposto. 3. Assim, ausente hipótese de cabimento, pressuposto recursal que é, inviável o conhecimento do recurso de agravo de instrumento em apreço. 4. Nesse sentido: AGRAVO DE INSTRUMENTO. RECURSO QUE NÃO POSSUI CABIMENTO NO RITO DOS JUIZADOS ESPECIAIS CÍVEIS POR AUSÊNCIA DE PREVISÃO LEGAL.PRECEDENTES. RECURSO NÃO CONHECIDO.(TJPR - 2ª Turma Recursal - 0002507-10.2022.8.16.9000 - Curitiba - Rel.: JUIZ DE DIREITO DA TURMA RECURSAL DOS JUIZADOS ESPECIAIS MARCEL LUIS HOFFMANN - J. 22.09.2022) AGRAVO INTERNO. JUIZADOS ESPECIAIS CÍVEIS. IRRECORRIBILIDADE DAS DECISÕES INTERLOCUTÓRIAS QUE TORNA INADMISSÍVEL O AGRAVO DE INSTRUMENTO NO ÂMBITO DA LEI 9.099/95. DECISÃO MONOCRÁTICA OBJETO DO AGRAVO INTERNO SEM QUALQUER VÍCIO DE JULGAMENTO. DESPROVIMENTO ANTE POSICIONAMENTO LEGAL E CONSOLIDADO DAS TURMAS RECURSAIS. AGRAVO DESPROVIDO. (TJPR - 2ª Turma Recursal - 0000775-91.2022.8.16.9000 - São José dos Pinhais - Rel.: JUIZ DE DIREITO DA TURMA RECURSAL DOS JUIZADOS ESPECIAIS MARCEL LUIS HOFFMANN - J. 19.08.2022). AGRAVO INTERNO. INSURGÊNCIA RELATIVA À DECISÃO QUE NÃO CONHECEU DO AGRAVO DE INSTRUMENTO ANTE A SUA INADMISSIBILIDADE. AUSÊNCIA DE PREVISÃO NA LEI N. 9.099/95. IRRECORRIBILIDADE DAS DECISÕES INTERLOCUTÓRIAS. OPÇÃO DO AUTOR DE INGRESSO NOS JUIZADOS ESPECIAIS, SUJEITANDO-SE AOS PRINCÍPIOS E NORMAS QUE LHE SÃO PRÓPRIOS. DECISÃO AGRAVADA MANTIDA. AGRAVO CONHECIDO E NÃO PROVIDO.(TJPR - 2ª Turma Recursal - 0003392-58.2021.8.16.9000 - Londrina - Rel.: JUIZ DE DIREITO DA TURMA RECURSAL DOS JUIZADOS ESPECIAIS IRINEU STEIN JUNIOR - J. 13.05.2022) (grifei) 5. Ante o exposto, deixo de conhecer do agravo de instrumento, nos termos do art. 932, III, do CPC. 6. Como não houve sequer manifestação da parte contrária neste procedimento, deixo de arbitrar honorários de sucumbência. No tocante a custas, por se tratar de recurso que não tem previsão no procedimento dos Juizados Especiais, se faz ausente hipótese de incidência de seu recolhimento (art. 7º da Lei nº. 18.413/2014). 7. Comunique-se o juízo do Juizado Especial Cível de Bandeirantes/PR acerca desta decisão. Curitiba, data da assinatura digital. Marcel Luis Hoffmann Juiz Relator",2ª Turma Recursal,Marcel Luis Hoffmann,Bandeirantes,False,20230104
